出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1131117,11310,6807,峰源-KY,居家生活,495031,494268,317764,0.15436969417401086,55.78574036077089,4053453,3045694,33.087992424715026,主要產品熱銷訂單增加
1131117,11310,6830,汎銓,其他電子業,160730,166502,143023,-3.466625026,12.380526209071268,1623384,1554497,4.4314656123492036,-
1131117,11310,6834,天二科技,電子零組件業,91963,105126,72745,-12.52116508,26.418310536806654,1028597,793660,29.60171862006401,-
1131117,11310,6835,圓裕,電子零組件業,203445,194866,184452,4.402512495766321,10.296987834233297,2014954,1808600,11.409598584540529,-
1131117,11310,6838,台新藥,生技醫療業,3488,4333,0,-19.50150012,,140949,31172,352.1654048505069,APP13007銷貨收入
1131117,11310,6854,錼創科技-KY創,半導體業,234103,220190,84687,6.318633907080249,176.4332187939117,1288448,782767,64.60172695067625,本月及本年累計營收增加主要係因客戶需求增加所致。
1131117,11310,6861,睿生光電,生技醫療業,161255,166690,169148,-3.260543524,-4.666327713,1613239,1501290,7.456853772422384,-
1131117,11310,6862,三集瑞-KY,電子零組件業,187579,206118,144595,-8.994362453,29.727168989245826,1829628,1295887,41.18731031332207,-
1131117,11310,6863,永道-KY,通信網路業,371791,444595,273991,-16.37535285,35.694603107401335,3592865,2089604,71.93999437213941,主係現有客戶訂單提升，出貨數量增加，較去年同期增加。
1131117,11310,6869,雲豹能源,綠能環保,407635,222775,393064,82.98058579284032,3.707029898438931,3041488,5949333,-48.87682367,-
1131117,11310,6873,泓德能源,綠能環保,948785,764328,216810,24.133225526213877,337.6112725427794,6949733,3237512,114.66277190632808,本月及本年營收較去年同期營收增加，主要係因承接工程案件依進度認列收入所致
1131117,11310,6890,來億-KY,運動休閒,3590049,2516805,3022794,42.64311299,18.76591656593205,30428288,22838295,33.23362361,-
1131117,11310,6901,鑽石投資,其他,-564557,-723448,228438,21.96301600115005,-347.1379543,-2185674,-2425489,9.887284584675502,營業收入為投資標的之評價損益(含已實現及未實現)，投資標的的股數及公允價值變動情形，請參考本公司網站投資人專區/財務資訊。
1131117,11310,6902,GOGOLOOK-創,數位雲端,70981,84107,66821,-15.60631101,6.225587764325586,690345,625364,10.390908334985705,-
1131117,11310,6906,現觀科,數位雲端,47080,51566,50776,-8.699530699,-7.279029463,294931,285014,3.4794782010708247,-
1131117,11310,6914,阜爾運通,其他,383101,390403,374817,-1.870374972,2.2101452175328227,3827336,3500323,9.342366404471816,-
1131117,11310,6916,華凌,光電業,150843,197001,151880,-23.43033792,-0.682775876,1694715,1910202,-11.28084883,-
1131117,11310,6919,康霈*,生技醫療業,0,11116,5058,-100,-100,35071,29084,20.585201485352773,本月健康食品銷售較去年同期減少。
1131117,11310,6923,中台,綠能環保,94656,135329,105702,-30.05490324,-10.45013339,1495659,927458,61.264337576472464,本年度較去年度增加，主要係延續112年度中新增之環境工程業務，依工程進度認列收入較多所致。
1131117,11310,6928,攸泰科技,電腦及週邊設備業,135453,110560,399017,22.515376266280754,-66.05332605,1673661,3233452,-48.23918833,本月較去年同期減少，係因客戶需求遞延
1131117,11310,6933,AMAX-KY,電腦及週邊設備業,510622,315949,477798,61.61532399216329,6.869848764540664,4348944,5013060,-13.24771696,-
1131117,11310,6937,天虹,半導體業,119711,145530,89477,-17.74135917,33.78968897034992,1688673,1427028,18.33495908980062,無
1131117,11310,6949,沛爾生醫-創,生技醫療業,1403,1742,1664,-19.46039036,-15.68509615,16396,16310,0.5272838749233599,-
1131117,11310,6951,青新-創,綠能環保,72379,74426,42505,-2.750382931,70.28349605928715,569399,395804,43.858829117441964,事業廢棄物清運量、塑木專案及勞務收入增加
1131117,11310,6952,大武山,其他,102812,94850,107988,8.3943068,-4.793125162,1028350,895186,14.875567759102578,-
1131117,11310,6957,裕慶-KY,其他,272706,374127,176730,-27.10870907,54.306569343065696,3143762,3474405,-9.516535925,營收波動因各別客戶展店或汰舊換新時程影響，故使本期較去年同期增加。
1131117,11310,6958,日盛台駿,其他,970367,1020597,950541,-4.921629203,2.085759583226815,9757178,8717211,11.930042762530356,-
1131117,11310,6969,成信實業*-創,綠能環保,21784,21121,10408,3.1390559159130724,109.30053804765565,139400,106758,30.575694561531687,本期因中科廠開始運作，故較去年同期增加超過50%
1131117,11310,6988,威力暘-創,汽車工業,74955,73257,53054,2.3178672345304885,41.280582048478905,751361,702140,7.010140427834905,-
1131117,11310,8011,台通,通信網路業,148465,160811,205775,-7.677335506,-27.85080792,2151561,1559540,37.961257806789185,-
1131117,11310,8016,矽創,半導體業,1527520,1589405,1521809,-3.893595402,0.3752770551363542,14737162,13733536,7.3078484667022385,-
1131117,11310,8021,尖點,其他電子業,315381,322013,262760,-2.05954418,20.026259704673468,2903667,2228797,30.279563369835834,-
1131117,11310,8028,昇陽半導體,半導體業,344675,312729,272314,10.215234276322311,26.572633063301925,2846324,2846308,0.000562132,-
1131117,11310,8033,雷虎,其他,102821,104139,77380,-1.265616148,32.87800465236495,1023078,816290,25.332663636697742,-
1131117,11310,8039,台虹,電子零組件業,744555,872939,767210,-14.70709866,-2.952907287,8452241,6736335,25.472397082389758,自結數尚未經會計師簽證，特此說明。
1131117,11310,8046,南電,電子零組件業,2616078,2968814,3600237,-11.88137755,-27.33595038,27029127,36541921,-26.0325504,-
1131117,11310,8070,長華*,電子通路業,1510190,1509848,1375300,0.022651286752043913,9.808041882,14249644,13694905,4.050696226078238,-
1131117,11310,8072,陞泰,電子通路業,76473,96249,125036,-20.54670698,-38.83921431,779035,1005379,-22.51330095,-
1131117,11310,8081,致新,半導體業,682469,725827,671817,-5.97359977,1.5855508270853522,6958427,6774608,2.7133525659344424,-
1131117,11310,8101,華冠,通信網路業,6818,18973,18661,-64.06472355,-63.46390869,83404,139735,-40.31273482,主要客戶庫存去化中
1131117,11310,8103,瀚荃,電子零組件業,226145,282174,224237,-19.85618803,0.850885447,2584998,2471778,4.580508444,係本公司自結合併營收
1131117,11310,8104,錸寶,光電業,211269,211224,238316,0.021304397227587774,-11.34921701,1960800,2211838,-11.34974623,-
1131117,11310,8105,凌巨,光電業,845820,819432,746630,3.2202794130568493,13.28502738973789,7208368,7608646,-5.260830902,-
1131117,11310,8110,華東,半導體業,749013,640424,606185,16.955798033802605,23.561783943845526,6600678,5898913,11.896513815341912,-
1131117,11310,8112,至上,電子通路業,16031408,24588497,14022018,-34.80118773,14.33024833,202373722,116993251,72.97897123997349,主要係上半年伺服器客戶需求增長及手機客戶持續拉貨，致使本期累計營收較去年同期成長。
1131117,11310,8114,振樺電,電腦及週邊設備業,1281219,1204691,788026,6.352500351,62.585879146119545,10282260,8256817,24.530554570847336,主係O2O Solutions逐步回溫與Embedded Foundry需求強勁所致。
1131117,11310,8131,福懋科,半導體業,713868,636214,636862,12.205641497986527,12.091473506034275,7491459,6328604,18.374589403919096,-
1131117,11310,8150,南茂,半導體業,1784936,1888888,1970006,-5.503343766,-9.394387631,19081259,17600821,8.411187182688808,-
1131117,11310,8162,微矽電子-創,半導體業,104533,93977,98094,11.232535620417762,6.564111974228801,873240,718650,21.511166771029014,-
1131117,11310,8163,達方,電腦及週邊設備業,2092763,1766134,2200175,18.494010080775297,-4.881975297,17752659,21932881,-19.05915598,-
1131117,11310,8201,無敵,其他電子業,24071,37063,25874,-35.05382727,-6.968385252,389049,449549,-13.45793228,-
1131117,11310,8210,勤誠,電腦及週邊設備業,1046169,1465146,1124574,-28.59626276,-6.971973387,11698418,7642420,53.072168239903064,終端客戶所需產品大量出貨
1131117,11310,8213,志超,電子零組件業,1528451,1383790,1504563,10.453970616928869,1.5877035391671868,15098064,16177694,-6.673571647,-
1131117,11310,8215,明基材,光電業,1632557,1579238,1497256,3.3762485451844495,9.036597615905363,15306557,14801547,3.411873097,-
1131117,11310,8222,寶一,電機機械,83906,74630,46675,12.429317968645316,79.76647027316551,707289,558327,26.680063833559903,去年度因生產不及所致
1131117,11310,8249,菱光,電子零組件業,417006,376596,157848,10.73033170824969,164.18199787136993,3420935,2697866,26.80151645782259,本月營收較去年同期增加，主要係因客戶需求較去年同期增加
1131117,11310,8261,富鼎,半導體業,270450,245631,250290,10.104180661235755,8.054656598345918,2401294,2414337,-0.540231128,-
1131117,11310,8271,宇瞻,半導體業,703680,617432,818876,13.968825716840072,-14.06757555,6432157,6302118,2.063417409829521,-
1131117,11310,8341,日友,綠能環保,316808,348665,246861,-9.136850559,28.33456884643585,3017621,2669546,13.038733927042276,-
1131117,11310,8367,建新國際,航運業,215146,254853,197375,-15.58035416,9.003673211,2344397,1815622,29.123628156080947,無
1131117,11310,8374,羅昇,電機機械,411223,347776,228477,18.24363958410011,79.98441856,2875993,2604139,10.439304507171084,歐洲綠能產品銷售進入旺季，台灣自動化市場需求回溫及併入怡進營收，故本月營收較去年變動達79.98%
1131117,11310,8404,百和興業-KY,其他,566312,637953,459142,-11.22982414,23.341362802793036,5803358,4365223,32.94528137508668,-
1131117,11310,8411,福貞-KY,其他,610311,702204,567639,-13.08636806,7.517453874733766,7085254,6679486,6.074838693,-
1131117,11310,8422,可寧衛,綠能環保,326256,337460,333528,-3.320097197,-2.180326689,4199127,3549317,18.308029403967016,-
1131117,11310,8429,金麗-KY,貿易百貨,14495,11977,29403,21.02362862152459,-50.70230929,101776,156027,-34.77026412,主係轉型過渡時期，外貿代工訂單比去年同期累計減少所致。
1131117,11310,8438,昶昕,綠能環保,272472,301193,262085,-9.535746183,3.9632180399488717,2811099,2556861,9.943364148461727,-
1131117,11310,8442,威宏-KY,其他,707906,684937,640328,3.353447105354215,10.553653752451869,7023555,6666104,5.362217571163006,-
1131117,11310,8443,阿瘦,貿易百貨,91651,113462,94828,-19.22317604,-3.35027629,908085,982720,-7.594737056,-
1131117,11310,8454,富邦媒,數位雲端,8156010,8245284,7943621,-1.082728018,2.6737051024967076,87243762,84350751,3.429739469658071,-
1131117,11310,8462,柏文,運動休閒,447631,445693,380054,0.43482845815393106,17.780894293968753,4211888,3530793,19.29014246941126,-
1131117,11310,8463,潤泰材,其他,581445,592900,466368,-1.93202901,24.67514924,5395730,4346180,24.148792732928687,-
1131117,11310,8464,億豐,居家生活,2641323,2527173,2362633,4.516904857720465,11.795738060037255,24227639,22040598,9.922784309,-
1131117,11310,8466,美吉吉-KY,其他,372925,401491,180465,-7.114978916,106.64671820020503,3178593,2223290,42.967988881342514,本年度出貨數增加
1131117,11310,8467,波力-KY,運動休閒,179078,202614,147396,-11.61617657,21.494477462074954,1992423,1640478,21.453807975480316,-
1131117,11310,8473,山林水,綠能環保,243790,181394,251173,34.39805065217151,-2.939408296,2456508,3081603,-20.28473493,-
1131117,11310,8476,台境*,綠能環保,87620,102082,46783,-14.16704218,87.29025500716072,1386375,1316573,5.301794887180582,新承接之工案進入密集施工期，故營收較去年明顯成長。
1131117,11310,8478,東哥遊艇,運動休閒,422215,632859,404459,-33.28450729,4.390061786237913,4889405,5092505,-3.988214052,主係認列遊艇銷貨收入增減所致
1131117,11310,8481,政伸,其他,104097,101551,73655,2.507114651751337,41.330527459099855,918505,822410,11.684561228584283,-
1131117,11310,8482,商億-KY,居家生活,341769,308330,291927,10.845198326468394,17.07344644380273,3038807,3039074,-0.008785571,-
1131117,11310,8487,愛爾達-創,數位雲端,86954,74693,131679,16.415192856090933,-33.96517288,1275736,839221,52.01430850753258,年營收年增率52.01%，主係今年度轉播巴黎奧運所致；月營收年增率-33.97%，主係去年同期轉播杭州亞運所致。
1131117,11310,8488,吉源-KY,其他,214996,281510,305423,-23.62757984,-29.60713502,2563142,3117390,-17.77923199,-
1131117,11310,8499,鼎炫-KY,其他電子業,179760,171074,140896,5.077334954,27.583465818759937,1663302,1520623,9.382930548860566,-
1131117,11310,8926,台汽電,油電燃氣業,757593,701063,322067,8.063469331572199,135.22838415609175,7305698,4204339,73.76567398585128,係子公司星能(股)依工程進度認列收入較去年同期增加。
1131117,11310,8940,新天地,觀光餐旅,101963,133124,158633,-23.40749977,-35.72396664,1336760,1179952,13.289354143219386,-
1131117,11310,8996,高力,電機機械,346058,381938,284982,-9.394194869,21.431529008849683,3353732,3711027,-9.627927795,-
1131117,11310,9105,泰金寶-DR,存託憑證,13705262,15559638,12737309,-11.91786081,7.599352422085387,110081995,111223280,-1.026120611,-
1131117,11310,912000,晨訊科-DR,存託憑證,129320,135944,147095,-4.872594598,-12.08402733,1332204,1735919,-23.25655748,-
1131117,11310,9802,鈺齊-KY,運動休閒,1280003,941813,1170841,35.90840219873797,9.323383789942444,11503304,14383481,-20.02419998,-
1131117,11310,9902,台火,其他,12855,2394,19410,436.96741854636593,-33.77125193,185099,123153,50.30003329192143,本月累計營收較去年同期增加主要係本期二月有銷售鋼構建材收入所致
1131117,11310,9904,寶成,運動休閒,23938870,21335005,20685233,12.204660837904655,15.729274115500656,219360249,206441216,6.257971760832875,-
1131117,11310,9905,大華,其他,492485,723097,527198,-31.89226342,-6.584433173,7089024,7327430,-3.253610065,-
1131117,11310,9906,欣巴巴,建材營造,205565,150251,41885,36.81439724194847,390.78429031872986,3148315,3658407,-13.94300853,本月營收與上月營收之差異，主係於今年新個案及成屋仍持續入帳。
1131117,11310,9907,統一實,其他,3543881,4125541,2383443,-14.09899938,48.68746599,37023339,29664288,24.807778969783463,-
1131117,11310,9908,大台北,油電燃氣業,256862,234086,287069,9.72975744,-10.52255729,2729571,2777054,-1.709833514,-
1131117,11310,9910,豐泰,運動休閒,7059096,6822159,7840298,3.4730501004154255,-9.963932493,72661441,71070660,2.2383090293519152,合併營業收入為本公司自結數.
1131117,11310,9911,櫻花,居家生活,831746,852354,719203,-2.417774774,15.648294014346437,8008611,6687510,19.754751768595487,-
1131117,11310,9912,偉聯,電腦及週邊設備業,42323,38313,42321,10.466421319134497,0.004725786,424838,426426,-0.372397555,-
1131117,11310,9914,美利達,運動休閒,1995779,2556013,1524575,-21.91827663,30.907236442943116,25870942,24054553,7.551123482,-
1131117,11310,9917,中保科,其他,1485986,1507922,1451358,-1.454717154,2.3859034090830793,14576264,14076190,3.5526232595610034,-
1131117,11310,9918,欣天然,油電燃氣業,140254,116040,142930,20.866942433643572,-1.872245155,1665554,1604706,3.7918472293367134,-
1131117,11310,9919,康那香,其他,221125,278317,246014,-20.54922984,-10.11690392,2398038,2513545,-4.595382219,-
1131117,11310,9921,巨大,運動休閒,4871062,6028419,5211668,-19.19835035,-6.535450838,62557349,67310526,-7.061565675,-
1131117,11310,9924,福興,居家生活,637863,554996,859448,14.931098602512451,-25.78224628,6739942,7411832,-9.065100234,-
1131117,11310,9925,新保,其他,667527,648220,629020,2.9784641016938695,6.121744936567994,6545487,6441581,1.6130512059073696,-
1131117,11310,9926,新海,油電燃氣業,171754,173192,183821,-0.830292392,-6.564538328,1941435,1904865,1.9198210896835208,-
1131117,11310,9927,泰銘,其他,659298,713276,828704,-7.567617584,-20.44228096,7159826,7622700,-6.072310336,-
1131117,11310,9928,中視,其他,74869,69736,89669,7.3606171848112885,-16.50514671,732059,755143,-3.056904454,-
1131117,11310,9929,秋雨,其他,47691,51454,68445,-7.31332841,-30.32215648,539185,561419,-3.96032197,-
1131117,11310,9930,中聯資源,綠能環保,1112815,1138300,960987,-2.238864974,15.799173141780274,10852473,10278146,5.587846290566412,-
1131117,11310,9931,欣高,油電燃氣業,109073,116226,100696,-6.154388863,8.319099070469532,1724625,1021587,68.81822106193599,子公司認列售屋收入所致
1131117,11310,9933,中鼎,其他,8312447,9078340,9783758,-8.436487287,-15.03830123,96739116,83441005,15.937141457009057,-
1131117,11310,9934,成霖,居家生活,1597839,1463163,1599367,9.204442704,-0.095537797,15354851,15613426,-1.656106738,-
1131117,11310,9935,慶豐富,居家生活,523482,518156,514566,1.0278757748631686,1.7327223329951842,4494130,3776002,19.01821026577846,-
1131117,11310,9937,全國,油電燃氣業,1950957,2028502,2086324,-3.822771681,-6.488301913,20035968,20429194,-1.924823857,-
1131117,11310,9938,百和,其他,1312742,1437236,1058184,-8.662042977,24.05611878463481,12909222,10346244,24.77206220924231,-
1131117,11310,9939,宏全,其他,2142064,2344676,1965561,-8.641364521,8.979777274783128,24008745,22621519,6.1323291331585645,-
1131117,11310,9940,信義,其他,787360,836239,1117008,-5.845099308,-29.51169553,11170718,11924816,-6.32377053,-
1131117,11310,9941,裕融,其他,3318128,3415574,3556563,-2.852990449,-6.704084814,34763085,34431181,0.9639634492932438,-
1131117,11310,9942,茂順,其他,329653,322594,393435,2.1881994085444862,-16.21157243,3238353,4054025,-20.12005353,-
1131117,11310,9943,好樂迪,觀光餐旅,221991,202691,224367,9.521883063382193,-1.058979262,2178674,2342939,-7.011066016,-
1131117,11310,9944,新麗,其他,147807,144538,144618,2.2616889676071343,2.205119695,2002102,1785457,12.133868247737134,-
1131117,11310,9945,潤泰新,其他,2308543,2940962,3063088,-21.50381406,-24.63347445,25280055,21709753,16.44561317671371,-
1131117,11310,9946,三發地產,建材營造,19325,13385,111223,44.37803511393351,-82.62499663,1361779,713435,90.87639378499793,累月營收較去年同期增加，係因預售建案完工交屋入帳所致；本月營收較去年同期減少，係因本月過戶交屋戶數較去年同期減少
1131117,11310,9955,佳龍,綠能環保,98950,88398,99903,11.936921649811081,-0.953925308,1012959,964450,5.029706050080357,-
1131117,11310,9958,世紀鋼,鋼鐵工業,1036505,1025697,1293984,1.0537224930949394,-19.89815948,10086321,10833128,-6.89373374,-
